season,team,tr_predictive
2012,Santa Clara (8-22),-3.7
2012,Savannah St (21-11),1.8
2012,Seattle (12-15),-0.6
2012,Seton Hall (20-12),13.2
2012,Siena (14-17),-0.4
2012,South Carolina (10-21),4.9
2012,South Dakota (10-18),-5.2
2012,Southern (17-14),-10.9
2012,Southern Miss (25-8),10.5
2012,St Bonaventure (19-11),11.5
2012,St Fran (NY) (15-15),0.4
2012,St Francis PA (6-23),-7.0
2012,St John's (13-19),4.8
2012,Stanford (21-11),12.6
2012,Stetson (9-20),-2.8
2012,Stony Brook (22-9),5.1
2012,Syracuse (31-2),23.0
2012,TCU (17-14),5.0
2012,Temple (24-7),14.7
2012,Tenn Tech (19-13),1.6
2012,Tennessee (18-14),11.7
2012,Tennessee St (20-12),2.1
2012,Texas (20-13),16.2
2012,Texas A&M (14-18),7.3
2012,Texas A&M-CC (6-24),-7.2
2012,Texas So (15-18),-3.8
2012,Texas St (13-17),-2.7
2012,Texas Tech (8-23),0.1
2012,The Citadel (6-24),-7.9
2012,Toledo (18-16),1.4
2012,Towson (1-31),-11.8
2012,Troy (10-18),-2.8
2012,Tulane (15-16),2.9
2012,Tulsa (17-14),8.8
2012,UAB (15-16),6.0
2012,UC Davis (5-26),-11.1
2012,UC Irvine (12-20),-2.7
2012,UC Riverside (14-17),-3.5
2012,UCF (22-10),7.6
2012,UCLA (19-14),12.0
2012,UCSB (20-10),7.5
2012,UConn (20-13),14.9
2012,UL Monroe (3-26),-8.3
2012,UMBC (4-26),-13.6
2012,UMass (22-11),10.1
2012,UNLV (26-8),16.2
2012,USC (6-26),1.3
2012,UT Arlington (24-8),8.5
2012,UT Martin (4-27),-11.7
2012,UT Rio Grande (11-21),-9.0
2012,UTEP (15-17),5.8
2012,UTSA (18-14),3.8
2012,Utah (6-25),-7.2
2012,Utah St (17-15),5.4
2012,Utah Valley (20-12),-1.9
2012,VCU (28-6),12.2
2012,VMI (17-16),-3.6
2012,Valparaiso (22-11),5.2
2012,Vanderbilt (23-10),17.2
2012,Vermont (23-11),6.2
2012,Villanova (13-19),10.4
2012,Virginia (22-9),15.7
2012,Virginia Tech (16-17),11.3
2012,W Carolina (17-18),0.4
2012,W Illinois (18-14),1.5
2012,W Kentucky (15-18),0.6
2012,W Michigan (14-20),2.7
2012,Wagner (25-6),9.1
2012,Wake Forest (13-18),2.2
2012,Washington (21-10),11.7
2012,Washington St (15-16),6.6
2012,Weber St (24-6),6.9
2012,West Virginia (19-13),14.7
2012,Wichita St (27-5),20.1
2012,William & Mary (6-26),-5.6
2012,Winthrop (12-20),-1.8
2012,Wisconsin (24-9),20.8
2012,Wofford (19-13),1.4
2012,Wright St (13-19),0.0
2012,Wyoming (20-11),9.8
2012,Xavier (21-11),12.3
2012,Yale (19-9),4.9
2012,Youngstown St (16-15),2.9
2013,AR-Pine Bluff (16-14),-9.2
2013,Air Force (17-13),4.1
2013,Akron (26-6),8.8
2013,Alabama (21-12),8.2
2013,Alabama A&M (11-20),-15.2
2013,Alabama St (10-22),-14.5
2013,Albany (24-10),-0.4
2013,Alcorn St (10-24),-12.4
2013,American (10-20),-6.1
2013,App State (15-16),-6.0
2013,Arizona (25-7),14.7
2013,Arizona St (21-12),5.6
2013,Arkansas (19-13),8.1
2013,Arkansas St (19-12),1.7
2013,Army (16-15),-0.5
2013,Auburn (9-23),-0.7
2013,Austin Peay (8-23),-9.0
2013,BYU (21-11),7.9
2013,Ball St (15-15),-6.4
2013,Baylor (18-14),12.9
2013,Belmont (26-6),11.6
2013,Bethune (14-20),-7.0
2013,Binghamton (3-27),-16.7
2013,Boise St (21-10),9.2
2013,Boston College (16-17),3.3
2013,Boston U (17-12),0.3
2013,Bowling Green (13-19),-3.2
2013,Bradley (16-16),-0.1
2013,Brown (13-15),-5.2
2013,Bryant (19-11),-2.4
2013,Bucknell (28-5),7.3
2013,Buffalo (14-20),-1.7
2013,Butler (26-8),9.2
2013,C Arkansas (13-17),-9.6
2013,C Connecticut (13-17),-6.2
2013,C Michigan (11-20),-6.6
2013,CS Bakersfield (14-16),-5.2
2013,CS Fullerton (14-18),-1.2
2013,CS Northridge (14-17),-3.4
2013,Cal Poly (18-13),0.3
2013,California (20-11),8.5
2013,Campbell (13-20),-9.2
2013,Canisius (18-13),1.8
2013,Charleston (24-10),0.6
2013,Charleston So (19-12),-0.4
2013,Charlotte (21-11),2.2
2013,Chattanooga (13-19),-8.3
2013,Chicago St (11-21),-11.3
2013,Cincinnati (22-11),12.2
2013,Clemson (13-18),4.6
2013,Cleveland St (14-18),-6.0
2013,Coastal Car (14-15),-4.0
2013,Colgate (11-21),-7.2
2013,Colorado (21-11),9.5
2013,Colorado St (25-8),11.6
2013,Columbia (12-16),-1.8
2013,Coppin St (8-24),-10.4
2013,Cornell (13-18),-5.6
2013,Creighton (27-7),15.0
2013,Dartmouth (9-19),-7.3
2013,Davidson (26-7),8.9
2013,Dayton (17-14),7.6
2013,DePaul (11-21),0.3
2013,Delaware (19-14),0.2
2013,Delaware St (15-18),-7.5
2013,Denver (21-9),8.7
2013,Detroit Mercy (20-12),6.6
2013,Drake (14-17),2.2
2013,Drexel (13-18),1.0
2013,Duke (27-5),19.0
2013,Duquesne (8-22),-3.5
2013,E Carolina (18-12),1.5
2013,E Illinois (11-21),-8.4
2013,E Kentucky (24-9),3.1
2013,E Michigan (16-18),-6.3
2013,E Tennessee St (10-22),-9.4
2013,E Washington (10-21),-8.7
2013,Elon (21-11),-1.3
2013,Evansville (18-14),4.5
2013,F Dickinson (7-24),-15.6
2013,FGCU (24-10),2.3
2013,Fairfield (19-15),0.9
2013,Florida (26-6),22.9
2013,Florida A&M (8-23),-13.0
2013,Florida Atlantic (14-18),-4.5
2013,Florida Intl (18-14),-1.9
2013,Florida St (18-15),4.8
2013,Fordham (7-24),-6.3
2013,Fresno St (11-19),2.6
2013,Furman (7-24),-13.6
2013,G Washington (13-17),3.6
2013,Gardner-Webb (21-12),-2.1
2013,George Mason (18-14),2.0
2013,Georgetown (25-6),14.0
2013,Georgia (15-17),3.8
2013,Georgia So (14-19),-6.7
2013,Georgia St (15-16),-1.0
2013,Georgia Tech (16-15),4.6
2013,Gonzaga (31-2),18.8
2013,Grambling (0-28),-30.3
2013,Green Bay (18-15),2.4
2013,Hampton (14-17),-7.5
2013,Hartford (17-13),-5.4
2013,Harvard (19-9),3.6
2013,Hawai'i (17-14),-2.7
2013,High Point (17-13),-3.2
2013,Hofstra (7-25),-9.0
2013,Holy Cross (12-18),-4.7
2013,Hou Christian (14-17),-12.2
2013,Houston (19-12),-0.1
2013,Howard (7-24),-12.8
2013,IU Indy (6-26),-12.9
2013,Idaho (12-18),-1.4
2013,Idaho St (6-24),-11.4
2013,Illinois (22-12),10.5
2013,Illinois Chicago (17-15),-1.3
2013,Illinois St (18-15),8.6
2013,Indiana (27-6),22.4
2013,Indiana St (18-14),3.4
2013,Iona (20-13),5.2
2013,Iowa (21-12),10.6
2013,Iowa St (22-11),12.6
2013,J Madison (20-14),-1.3
2013,Jackson St (11-18),-11.1
2013,Jacksonville (14-18),-7.8
2013,Jacksonville St (17-11),-2.6
2013,Kansas (29-5),19.0
2013,Kansas City (8-24),-10.8
2013,Kansas St (27-7),13.3
2013,Kennesaw St (3-27),-12.6
2013,Kent St (20-13),2.0
2013,Kentucky (21-11),13.8
2013,LIU-Brooklyn (20-13),-0.4
2013,LSU (19-12),4.5
2013,La Salle (21-9),9.6
2013,Lafayette (19-15),-2.6
2013,Lamar (3-28),-16.3
2013,Lehigh (21-9),5.1
2013,Liberty (15-20),-7.3
2013,Lipscomb (12-18),-8.9
2013,Little Rock (17-15),-3.2
2013,Long Beach St (19-13),-0.2
2013,Longwood (8-25),-17.4
2013,Louisiana (13-20),-4.5
2013,Louisiana Tech (26-6),5.8
2013,Louisville (29-5),21.3
2013,Loyola Chi (15-16),-1.2
2013,Loyola MD (21-11),2.1
2013,Loyola Mymt (11-23),-3.4
2013,Maine (11-19),-7.0
2013,Manhattan (14-18),0.1
2013,Marist (10-21),-4.9
2013,Marquette (23-8),12.9
2013,Marshall (13-19),-2.3
2013,Maryland (22-12),9.0
2013,Maryland ES (2-26),-16.6
2013,McNeese (14-17),-8.9
2013,Memphis (30-4),12.2
2013,Mercer (23-11),2.9
2013,Miami (26-6),14.8
2013,Miami OH (9-22),-5.2
2013,Michigan (26-7),16.3
2013,Michigan St (25-8),15.7
2013,Middle Tenn (28-5),11.5
2013,Milwaukee (8-24),-8.1
2013,Minnesota (20-12),13.9
2013,Miss Valley St (5-23),-13.9
2013,Mississippi (25-8),12.0
2013,Mississippi St (10-22),-4.5
2013,Missouri (23-10),14.4
2013,Missouri St (11-22),-2.4
2013,Monmouth (10-21),-10.0
2013,Montana (25-6),1.1
2013,Montana St (13-17),-9.5
2013,Morehead St (15-18),-2.1
2013,Morgan St (17-15),-3.1
2013,Mt St Mary's (18-14),-4.2
2013,Murray St (21-10),3.2
2013,N Arizona (11-21),-10.8
2013,N Colorado (13-18),-5.2
2013,N Dakota St (24-9),7.0
2013,N Florida (13-19),-4.8
2013,N Illinois (5-25),-11.8
2013,N Iowa (18-14),7.9
2013,N Kentucky (11-16),-6.6
2013,N Texas (12-20),-4.7
2013,NC A&T (19-16),-4.9
2013,NC Asheville (16-16),-2.2
2013,NC Central (22-9),0.7
2013,NC Greensboro (9-22),-7.2
2013,NC State (24-10),12.7
2013,NC Wilmington (10-20),-8.3
2013,NJIT (16-13),-6.2
2013,NW State (23-8),1.7
2013,Navy (8-23),-9.9
2013,Nebraska (15-18),1.6
2013,Nevada (12-19),0.0
2013,New Hampshire (9-20),-6.5
2013,New Mexico (29-5),12.8
2013,New Mexico St (24-10),5.4
2013,New Orleans (8-18),-15.5
2013,Niagara (19-13),1.2
2013,Nicholls (9-21),-8.3
2013,Norfolk St (21-11),-3.9
2013,North Carolina (24-9),13.8
2013,North Dakota (16-16),-6.1
2013,Northeastern (20-12),0.0
2013,Northwestern (13-19),3.2
2013,Notre Dame (25-9),12.2
2013,Oakland (16-16),-1.1
2013,Ohio (24-9),7.7
2013,Ohio St (25-7),17.4
2013,Oklahoma (20-11),10.6
2013,Oklahoma St (24-8),13.5
2013,Old Dominion (5-25),-5.9
2013,Omaha (11-20),-14.4
2013,Oral Roberts (18-14),2.1
2013,Oregon (26-8),10.2
2013,Oregon St (14-18),4.3
2013,Pacific (22-12),1.8
2013,Penn (9-22),-5.6
2013,Penn St (10-21),0.9
2013,Pepperdine (12-18),-5.3
2013,Pittsburgh (24-8),17.1
2013,Portland (11-21),-6.8
2013,Portland St (8-20),-9.2
2013,Prairie View (15-19),-11.0
2013,Presbyterian (8-24),-13.1
2013,Princeton (17-11),4.2
2013,Providence (17-14),7.7
2013,Purdue (15-17),6.8
2013,Purdue FW (16-17),-4.0
2013,Quinnipiac (15-16),-2.6
2013,Radford (13-19),-9.3
2013,Rhode Island (8-21),-1.6
2013,Rice (5-26),-11.4
2013,Richmond (18-14),6.9
2013,Rider (18-14),-0.3
2013,Robert Morris (23-10),1.8
2013,Rutgers (15-16),4.8
2013,S Alabama (17-12),-1.8
2013,S Carolina St (6-24),-16.0
2013,S Dakota St (25-9),4.4
2013,S Florida (12-19),3.2
2013,S Illinois (14-17),-0.6
2013,S Utah (11-20),-9.9
2013,SC Upstate (16-17),-0.2
2013,SE Louisiana (13-18),-8.2
2013,SE Missouri St (17-16),-3.2
2013,SF Austin (27-4),4.3
2013,SIU Edward (9-18),-9.5
2013,SMU (15-17),-0.8
2013,Sacramento St (14-15),-7.6
2013,Sacred Heart (9-20),-7.0
2013,Saint Joseph's (18-13),8.1
2013,Saint Louis (26-6),13.0
2013,Saint Mary's (27-6),12.2
2013,Saint Peter's (9-21),-7.3
2013,Sam Houston (17-17),-4.1
2013,Samford (11-21),-8.0
2013,San Diego (16-18),-1.7
2013,San Diego St (22-10),11.2
2013,San Francisco (15-16),0.2
2013,San Jose St (9-20),-8.2
2013,Santa Clara (21-11),4.2
2013,Savannah St (19-14),-2.8
2013,Seattle (8-22),-4.8
2013,Seton Hall (15-18),4.8
2013,Siena (8-24),-8.3
2013,South Carolina (14-18),-1.3
2013,South Dakota (10-20),-6.7
2013,Southern (23-9),-1.8
2013,Southern Miss (25-9),10.0
2013,St Bonaventure (14-15),3.8
2013,St Fran (NY) (12-18),-3.7
2013,St Francis PA (5-24),-13.0
2013,St John's (16-15),4.2
2013,Stanford (18-14),9.8
2013,Stetson (15-16),-4.5
2013,Stony Brook (24-7),5.6
2013,Syracuse (26-9),16.7
2013,TCU (11-21),-4.5
2013,Temple (23-9),8.4
2013,Tenn Tech (12-17),-6.0
2013,Tennessee (20-12),8.6
2013,Tennessee St (18-14),0.2
2013,Texas (16-17),5.4
2013,Texas A&M (18-15),4.8
2013,Texas A&M-CC (6-23),-10.4
2013,Texas So (17-14),-0.4
2013,Texas St (12-22),-6.2
2013,Texas Tech (11-20),-4.2
2013,The Citadel (8-22),-13.7
2013,Toledo (15-13),-1.4
2013,Towson (18-13),-1.3
2013,Troy (12-21),-7.7
2013,Tulane (19-14),1.0
2013,Tulsa (17-15),0.1
2013,UAB (16-17),1.1
2013,UC Davis (14-17),-3.8
2013,UC Irvine (20-15),1.7
2013,UC Riverside (6-25),-10.9
2013,UCF (20-11),2.2
2013,UCLA (25-9),11.6
2013,UCSB (11-20),-3.5
2013,UConn (20-10),9.6
2013,UL Monroe (4-23),-12.4
2013,UMBC (8-23),-11.7
2013,UMass (21-11),6.2
2013,UNLV (25-9),12.0
2013,USC (14-18),4.2
2013,UT Arlington (19-13),1.5
2013,UT Martin (9-21),-13.3
2013,UT Rio Grande (16-16),-10.9
2013,UTEP (18-14),3.9
2013,UTSA (10-22),-5.0
2013,Utah (15-18),2.1
2013,Utah St (21-10),3.2
2013,Utah Valley (14-18),-8.3
2013,VCU (26-7),15.1
2013,VMI (14-17),-7.9
2013,Valparaiso (26-7),6.7
2013,Vanderbilt (16-17),5.1
2013,Vermont (21-11),1.0
2013,Villanova (20-13),8.8
2013,Virginia (21-11),11.4
2013,Virginia Tech (13-19),1.4
2013,W Carolina (14-19),-4.5
2013,W Illinois (22-8),0.0
2013,W Kentucky (20-15),-0.8
2013,W Michigan (20-12),0.2
2013,Wagner (19-12),-0.6
2013,Wake Forest (13-18),1.6
2013,Washington (18-15),6.2
2013,Washington St (13-19),4.3
2013,Weber St (26-6),6.0
2013,West Virginia (13-19),4.9
2013,Wichita St (26-8),11.8
2013,William & Mary (13-17),-3.2
2013,Winthrop (14-17),-7.2
2013,Wisconsin (23-10),16.7
2013,Wofford (13-19),-4.2
2013,Wright St (21-12),0.5
2013,Wyoming (19-13),4.1
2013,Xavier (17-14),6.7
2013,Yale (14-17),-1.0
2013,Youngstown St (17-15),-1.5
2014,AR-Pine Bluff (13-18),-12.8
2014,Abl Christian (11-20),-13.6
2014,Air Force (12-18),-4.3
2014,Akron (21-12),2.3
2014,Alabama (13-19),7.1
2014,Alabama A&M (14-16),-11.8
2014,Alabama St (19-12),-10.2
2014,Albany (18-14),-1.4
2014,Alcorn St (12-19),-12.4
2014,American (20-12),2.3
2014,App State (9-21),-10.8
2014,Arizona (30-4),20.5
2014,Arizona St (21-11),11.0
2014,Arkansas (21-11),11.7
2014,Arkansas St (19-13),0.5
2014,Army (15-16),-3.9
2014,Auburn (14-16),1.9
2014,Austin Peay (12-18),-8.2
2014,BYU (23-11),10.2
2014,Ball St (5-25),-8.1
2014,Baylor (24-11),12.2
2014,Belmont (24-9),4.7
2014,Bethune (7-25),-12.9
2014,Binghamton (7-23),-13.6
2014,Boise St (21-13),8.3
2014,Boston College (8-24),2.8
2014,Boston U (24-10),3.2
2014,Bowling Green (12-20),-2.4
2014,Bradley (12-20),-2.7
2014,Brown (15-13),0.0
2014,Bryant (18-14),-2.1
2014,Bucknell (16-14),0.9
2014,Buffalo (19-10),3.0
2014,Butler (14-17),6.9
2014,C Arkansas (8-21),-12.8
2014,C Connecticut (11-19),-9.8
2014,C Michigan (10-21),-5.7
2014,CS Bakersfield (13-19),-3.8
2014,CS Fullerton (11-20),-4.8
2014,CS Northridge (17-18),-4.2
2014,Cal Poly (13-19),-0.4
2014,California (19-13),8.4
2014,Campbell (12-20),-11.3
2014,Canisius (21-12),1.8
2014,Charleston (14-18),-1.4
2014,Charleston So (13-18),1.4
2014,Charlotte (17-14),-0.5
2014,Chattanooga (18-14),-6.2
2014,Chicago St (13-19),-9.5
2014,Cincinnati (27-6),13.5
2014,Clemson (20-12),9.2
2014,Cleveland St (21-11),5.2
2014,Coastal Car (21-12),-3.2
2014,Colgate (13-18),-1.3
2014,Colorado (23-11),9.3
2014,Colorado St (16-16),2.9
2014,Columbia (19-12),2.1
2014,Coppin St (12-20),-9.1
2014,Cornell (2-26),-12.5
2014,Creighton (26-7),17.4
2014,Dartmouth (12-16),-2.9
2014,Davidson (20-12),3.1
2014,Dayton (23-10),8.6
2014,DePaul (12-21),0.7
2014,Delaware (25-9),4.6
2014,Delaware St (9-21),-9.6
2014,Denver (16-15),1.9
2014,Detroit Mercy (13-19),-0.7
2014,Drake (15-16),-0.2
2014,Drexel (16-14),2.3
2014,Duke (26-7),18.9
2014,Duquesne (13-17),0.6
2014,E Carolina (17-16),-3.2
2014,E Illinois (11-19),-10.0
2014,E Kentucky (24-9),3.0
2014,E Michigan (21-14),2.0
2014,E Tennessee St (18-15),-4.9
2014,E Washington (15-16),-4.2
2014,Elon (18-14),-2.6
2014,Evansville (14-19),-2.9
2014,F Dickinson (10-21),-10.2
2014,FGCU (22-12),-0.5
2014,Fairfield (7-25),-5.8
2014,Florida (31-2),19.0
2014,Florida A&M (14-18),-9.6
2014,Florida Atlantic (10-22),-4.7
2014,Florida Intl (15-16),-5.2
2014,Florida St (19-13),11.0
2014,Fordham (10-21),-3.5
2014,Fresno St (17-16),3.0
2014,Furman (9-21),-14.4
2014,G Washington (24-8),9.2
2014,Gardner-Webb (18-15),-3.0
2014,George Mason (11-20),2.1
2014,Georgetown (17-14),10.4
2014,Georgia (19-13),5.9
2014,Georgia So (15-19),-7.5
2014,Georgia St (25-7),5.9
2014,Georgia Tech (16-17),4.7
2014,Gonzaga (28-6),14.2
2014,Grambling (5-24),-22.1
2014,Grand Canyon (15-14),-5.5
2014,Green Bay (24-6),7.7
2014,Hampton (18-12),-3.2
2014,Hartford (17-16),-3.9
2014,Harvard (26-4),11.8
2014,Hawai'i (20-11),2.0
2014,High Point (16-14),-5.3
2014,Hofstra (10-23),-6.1
2014,Holy Cross (19-13),0.4
2014,Hou Christian (6-25),-14.5
2014,Houston (17-16),1.2
2014,Howard (8-25),-14.3
2014,IU Indy (6-26),-11.1
2014,Idaho (16-18),-5.7
2014,Idaho St (11-18),-5.3
2014,Illinois (19-14),9.5
2014,Illinois Chicago (6-25),-5.9
2014,Illinois St (16-15),0.1
2014,Incarnate Word (21-6),-8.8
2014,Indiana (17-15),10.5
2014,Indiana St (23-10),3.3
2014,Iona (22-10),6.3
2014,Iowa (20-12),16.9
2014,Iowa St (26-7),14.9
2014,J Madison (11-20),-5.5
2014,Jackson St (11-20),-9.8
2014,Jacksonville (12-18),-9.5
2014,Jacksonville St (10-21),-9.4
2014,Kansas (24-9),18.4
2014,Kansas City (10-20),-8.9
2014,Kansas St (20-12),9.3
2014,Kennesaw St (6-25),-13.2
2014,Kent St (16-16),-0.5
2014,Kentucky (24-9),16.2
2014,LIU-Brooklyn (9-20),-10.1
2014,LSU (19-13),8.0
2014,La Salle (15-16),4.4
2014,Lafayette (11-20),-4.5
2014,Lamar (4-26),-14.2
2014,Lehigh (14-18),-3.8
2014,Liberty (11-21),-6.4
2014,Lipscomb (15-15),-6.4
2014,Little Rock (15-17),-4.4
2014,Long Beach St (15-17),-0.3
2014,Longwood (8-24),-16.6
2014,Louisiana (22-11),2.8
2014,Louisiana Tech (27-7),12.1
2014,Louisville (29-5),23.4
2014,Loyola Chi (10-22),-4.3
2014,Loyola MD (11-19),-7.6
2014,Loyola Mymt (13-19),-1.4
2014,Maine (6-23),-13.6
2014,Manhattan (25-7),6.0
2014,Marist (12-19),-4.1
2014,Marquette (17-15),9.7
2014,Marshall (11-22),-3.5
2014,Maryland (17-15),10.0
2014,Maryland ES (6-24),-14.7
2014,McNeese (11-20),-10.8
2014,Memphis (23-9),11.9
2014,Mercer (26-8),6.2
2014,Miami (17-16),6.6
2014,Miami OH (13-18),-4.0
2014,Michigan (25-7),16.9
2014,Michigan St (25-8),17.7
2014,Middle Tenn (24-9),5.4
2014,Milwaukee (21-13),-0.7
2014,Minnesota (20-13),10.1
2014,Miss Valley St (9-23),-17.2
2014,Mississippi (19-14),6.7
2014,Mississippi St (14-19),-1.9
2014,Missouri (22-11),8.8
2014,Missouri St (20-12),0.8
2014,Monmouth (11-21),-6.8
2014,Montana (17-13),-3.1
2014,Montana St (14-17),-7.8
2014,Morehead St (20-13),0.1
2014,Morgan St (15-16),-3.6
2014,Mt St Mary's (16-16),-3.8
2014,Murray St (18-11),-0.5
2014,N Arizona (15-17),-5.7
2014,N Colorado (18-13),-2.2
2014,N Dakota St (25-6),8.6
2014,N Florida (16-16),-5.2
2014,N Illinois (15-17),-3.7
2014,N Iowa (16-15),4.9
2014,N Kentucky (9-21),-8.9
2014,N Texas (16-16),-6.0
2014,NC A&T (9-23),-12.7
2014,NC Asheville (17-15),-3.5
2014,NC Central (28-5),6.1
2014,NC Greensboro (14-18),-10.3
2014,NC State (21-13),7.0
2014,NC Wilmington (9-23),-7.2
2014,NJIT (13-16),-7.7
2014,NW State (17-14),-1.6
2014,Navy (9-21),-8.0
2014,Nebraska (19-12),7.9
2014,Nevada (15-17),1.3
2014,New Hampshire (6-24),-10.9
2014,New Mexico (27-6),11.9
2014,New Mexico St (26-9),6.8
2014,New Orleans (11-15),-12.1
2014,Niagara (7-26),-6.5
2014,Nicholls (14-15),-10.2
2014,Norfolk St (19-14),-5.6
2014,North Carolina (23-9),13.9
2014,North Dakota (17-16),-4.1
2014,Northeastern (11-21),-1.7
2014,Northwestern (14-19),3.3
2014,Notre Dame (15-17),7.5
2014,Oakland (13-20),-1.2
2014,Ohio (23-11),3.1
2014,Ohio St (25-9),16.4
2014,Oklahoma (23-9),11.1
2014,Oklahoma St (21-12),16.7
2014,Old Dominion (16-17),-2.0
2014,Omaha (16-14),-0.4
2014,Oral Roberts (17-16),-1.6
2014,Oregon (23-9),13.2
2014,Oregon St (16-15),5.0
2014,Pacific (15-15),-0.1
2014,Penn (8-20),-4.7
2014,Penn St (15-17),6.3
2014,Pepperdine (15-16),-1.3
2014,Pittsburgh (25-9),15.0
2014,Portland (15-16),2.9
2014,Portland St (17-14),-6.2
2014,Prairie View (11-23),-12.8
2014,Presbyterian (6-26),-16.9
2014,Princeton (20-8),4.7
2014,Providence (23-11),10.5
2014,Purdue (15-17),6.9
2014,Purdue FW (24-10),1.0
2014,Quinnipiac (20-11),1.2
2014,Radford (21-12),-4.2
2014,Rhode Island (14-18),2.2
2014,Rice (7-23),-9.8
2014,Richmond (19-14),5.6
2014,Rider (14-17),-2.9
2014,Robert Morris (21-13),-1.7
2014,Rutgers (12-21),-0.9
2014,S Alabama (11-20),-4.6
2014,S Carolina St (9-21),-14.9
2014,S Dakota St (19-12),0.7
2014,S Florida (12-20),-0.8
2014,S Illinois (14-19),-0.7
2014,S Utah (2-27),-17.5
2014,SC Upstate (19-14),0.0
2014,SE Louisiana (12-18),-10.7
2014,SE Missouri St (18-14),-2.8
2014,SF Austin (31-2),5.4
2014,SIU Edward (11-20),-9.4
2014,SMU (23-9),11.4
2014,Sacramento St (14-16),-6.5
2014,Sacred Heart (5-26),-9.6
2014,Saint Joseph's (23-9),7.7
2014,Saint Louis (26-6),10.9
2014,Saint Mary's (22-11),7.9
2014,Saint Peter's (14-17),-4.9
2014,Sam Houston (23-10),-1.6
2014,Samford (13-20),-11.5
2014,San Diego (16-16),1.1
2014,San Diego St (29-4),13.5
2014,San Francisco (21-11),4.5
2014,San Jose St (7-24),-8.6
2014,Santa Clara (14-19),0.4
2014,Savannah St (13-19),-7.6
2014,Seattle (13-17),-4.5
2014,Seton Hall (17-17),6.6
2014,Siena (15-17),-2.5
2014,South Carolina (14-20),3.0
2014,South Dakota (12-18),-5.2
2014,Southern (19-13),-0.7
2014,Southern Miss (27-6),7.1
2014,St Bonaventure (18-15),5.1
2014,St Fran (NY) (18-14),-2.4
2014,St Francis PA (10-21),-10.3
2014,St John's (20-12),10.9
2014,Stanford (21-12),11.6
2014,Stetson (7-24),-12.7
2014,Stony Brook (23-10),0.8
2014,Syracuse (27-5),14.2
2014,TCU (9-22),-3.9
2014,Temple (9-22),1.9
2014,Tenn Tech (17-16),-5.5
2014,Tennessee (21-12),14.1
2014,Tennessee St (5-25),-7.9
2014,Texas (23-10),9.2
2014,Texas A&M (17-15),3.3
2014,Texas A&M-CC (17-15),-5.8
2014,Texas So (19-14),-5.6
2014,Texas St (8-23),-7.0
2014,Texas Tech (14-18),5.1
2014,The Citadel (7-26),-14.5
2014,Toledo (27-6),4.1
2014,Towson (23-10),1.9
2014,Troy (11-20),-5.7
2014,Tulane (17-16),-8.5
2014,Tulsa (21-12),5.5
2014,UAB (18-13),0.1
2014,UC Davis (9-22),-9.7
2014,UC Irvine (23-11),3.9
2014,UC Riverside (10-21),-7.2
2014,UCF (13-18),1.3
2014,UCLA (26-8),15.8
2014,UCSB (21-9),3.6
2014,UConn (26-8),14.6
2014,UL Monroe (10-17),-5.1
2014,UMBC (9-21),-11.8
2014,UMass (24-8),9.5
2014,UMass Lowell (10-18),-11.2
2014,UNLV (20-13),7.5
2014,USC (11-21),1.0
2014,UT Arlington (15-17),-3.3
2014,UT Martin (8-23),-12.0
2014,UT Rio Grande (9-23),-9.7
2014,UTEP (23-10),3.8
2014,UTSA (8-22),-11.3
2014,Utah (21-11),10.6
2014,Utah St (18-14),4.0
2014,Utah Valley (20-11),-3.8
2014,VCU (26-7),14.4
2014,VMI (19-12),-3.4
2014,Valparaiso (18-15),1.8
2014,Vanderbilt (15-16),4.2
2014,Vermont (22-10),6.1
2014,Villanova (28-4),17.8
2014,Virginia (27-6),16.5
2014,Virginia Tech (9-22),0.7
2014,W Carolina (19-15),-3.7
2014,W Illinois (10-20),-5.6
2014,W Kentucky (20-12),-0.8
2014,W Michigan (23-9),2.4
2014,Wagner (18-12),-1.2
2014,Wake Forest (17-16),4.0
2014,Washington (17-15),5.0
2014,Washington St (10-21),0.1
2014,Weber St (19-11),1.4
2014,West Virginia (17-15),9.3
2014,Wichita St (34-0),15.1
2014,William & Mary (20-12),0.0
2014,Winthrop (20-13),-3.8
2014,Wisconsin (26-7),17.1
2014,Wofford (20-12),-0.9
2014,Wright St (20-14),2.5
2014,Wyoming (18-14),2.8
2014,Xavier (21-12),10.9
2014,Yale (15-13),-0.2
2014,Youngstown St (15-17),-0.4
2015,AR-Pine Bluff (12-20),-11.9
2015,Abl Christian (10-21),-14.7
2015,Air Force (14-17),-1.8
2015,Akron (21-14),3.0
2015,Alabama (18-14),7.5
2015,Alabama A&M (9-20),-13.7
2015,Alabama St (19-10),-5.9
2015,Albany (24-8),0.8
2015,Alcorn St (6-26),-16.9
2015,American (17-16),-0.2
2015,App State (12-17),-8.7
2015,Arizona (31-3),22.3
2015,Arizona St (17-15),7.0
2015,Arkansas (26-7),12.4
2015,Arkansas St (11-18),-8.6
2015,Army (15-15),-3.5
2015,Auburn (15-20),1.1
2015,Austin Peay (8-22),-10.5
2015,BYU (25-9),12.3
2015,Ball St (7-23),-5.3
2015,Baylor (24-9),14.8
2015,Belmont (22-10),1.8
2015,Bethune (11-21),-12.1
2015,Binghamton (6-26),-11.9
2015,Boise St (25-8),9.2
2015,Boston College (13-19),4.2
